time,open,high,low,close,volume,
1.63E+12,48600.76,48600.76,48592.78,48592.79,6.27519,
1.63E+12,48592.79,48596.35,48589.44,48596.34,7.6529,
1.63E+12,48596.34,48623,48596.34,48615.74,10.02152,
1.63E+12,48615.74,48653.92,48590.02,48596.35,23.63968,
1.63E+12,48596.35,48596.35,48565.65,48582.59,20.70115,
1.63E+12,48582.59,48582.6,48540.96,48540.96,15.5103,
1.63E+12,48540.96,48579.45,48500,48579.45,115.15683,
1.63E+12,48579.44,48621.5,48547.22,48552.71,19.45696,
1.63E+12,48552.71,48567.91,48543.44,48567.91,31.09049,
1.63E+12,48567.91,48628.63,48567.91,48617.01,19.31612,
1.63E+12,48617.01,48617.01,48560.54,48572.6,10.05278,
1.63E+12,48572.59,48572.6,48560.57,48567.04,3.32339,
1.63E+12,48567.04,48569.71,48525.82,48531.32,27.15694,
1.63E+12,48531.31,48537.47,48509.99,48516.89,31.82402,
1.63E+12,48516.88,48526.15,48500,48500,16.15281,
1.63E+12,48500,48500.01,48414.84,48422.79,128.54227,
1.63E+12,48422.8,48473.55,48405.5,48421.98,136.56736,
1.63E+12,48421.98,48473.18,48346.88,48470.58,161.10872,
1.63E+12,48466.56,48495.08,48440.52,48485.42,23.33158,
1.63E+12,48487.85,48529.97,48473.81,48529.97,43.80825,
1.63E+12,48529.97,48547.3,48495.61,48540.64,26.47495,
1.63E+12,48540.65,48550,48475,48479.76,27.79615,
1.63E+12,48479.76,48481.85,48433.24,48466.75,33.81351,
1.63E+12,48466.74,48488.39,48452.84,48488.39,32.36851,
1.63E+12,48488.27,48500,48469.96,48499.94,23.02079,
1.63E+12,48499.94,48507.05,48492.89,48503.85,21.60338,
1.63E+12,48503.85,48550,48496.49,48545.6,26.75227,
1.63E+12,48545.59,48575.92,48539.23,48571.04,15.55191,
1.63E+12,48571.05,48619.96,48568.22,48568.23,43.77911,
1.63E+12,48568.23,48570.4,48550,48550.02,18.25106,
1.63E+12,48550.02,48616.96,48550,48604.24,20.05497,
1.63E+12,48604.24,48621.86,48600.01,48619.99,21.613,
1.63E+12,48620,48621.67,48611.56,48618.9,5.31534,
1.63E+12,48618.9,48642.77,48618.89,48642.77,10.45801,
1.63E+12,48642.76,48656.99,48616.76,48646.95,52.8915,
1.63E+12,48646.96,48695.99,48618.09,48695.99,17.41202,
1.63E+12,48695.98,48699.98,48666.1,48696.06,22.19971,
1.63E+12,48696.07,48718.38,48658.11,48718.37,33.35271,
1.63E+12,48718.38,48718.38,48634.25,48634.26,23.25342,
1.63E+12,48634.26,48656.81,48600,48600,24.57057,
1.63E+12,48600,48604.81,48570.73,48580.54,14.0501,
1.63E+12,48580.54,48598.36,48565.66,48570.21,19.05638,
1.63E+12,48570.22,48579.53,48553.12,48562.58,13.54182,
1.63E+12,48562.58,48567,48530.08,48538.76,9.25788,
1.63E+12,48538.75,48564.34,48534.23,48538.65,13.34092,
1.63E+12,48538.64,48538.65,48500.58,48518.11,16.60807,
1.63E+12,48518.11,48538.64,48504.8,48538.63,9.48525,
1.63E+12,48538.63,48576.71,48538.63,48576.07,11.56082,
1.63E+12,48576.06,48653.68,48573.59,48631.16,15.5106,
1.63E+12,48631.16,48653.12,48619.74,48642.07,9.97428,
1.63E+12,48642.07,48679.12,48600.54,48679.12,6.95606,
1.63E+12,48679.11,48679.12,48631.33,48651.82,13.43569,
1.63E+12,48651.82,48655.76,48598.38,48598.41,8.27978,
1.63E+12,48598.4,48605.92,48569.69,48569.83,14.16553,
1.63E+12,48569.83,48590.52,48565.12,48566.48,15.04863,
1.63E+12,48566.48,48586.54,48555.55,48580.65,14.80713,
1.63E+12,48580.65,48592.93,48561.85,48561.85,12.16304,
1.63E+12,48561.86,48569.67,48550,48564.97,8.38616,
1.63E+12,48564.97,48595.42,48562.73,48562.74,13.24421,
1.63E+12,48562.74,48565.48,48535,48546.33,11.23171,
1.63E+12,48546.33,48564.41,48538.25,48561.52,19.07724,
1.63E+12,48561.52,48562.9,48541.95,48544.07,6.19694,
1.63E+12,48544.06,48587,48544.06,48575.95,6.3906,
1.63E+12,48575.95,48575.95,48543.76,48553.23,10.49483,
1.63E+12,48553.23,48553.24,48540,48549.99,18.48163,
1.63E+12,48550,48588.22,48550,48582.12,12.8858,
1.63E+12,48582.11,48606.2,48562.98,48606.2,16.96465,
1.63E+12,48606.19,48633.61,48591.46,48618.77,20.26667,
1.63E+12,48618.77,48660,48618.76,48633.07,20.59814,
1.63E+12,48633.08,48633.97,48603.5,48607.77,6.21025,
1.63E+12,48607.78,48649.4,48584.39,48649.39,21.98221,
1.63E+12,48649.4,48675.54,48640,48671.73,20.45005,
1.63E+12,48671.72,48671.73,48647.03,48661.69,11.347,
1.63E+12,48661.69,48700,48661.69,48670.01,27.02696,
1.63E+12,48670.01,48683,48654,48668.41,18.41133,
1.63E+12,48668.41,48688.01,48659.76,48683.97,7.72365,
1.63E+12,48683.97,48683.97,48643.67,48647.19,9.66803,
1.63E+12,48647.2,48650.01,48632.15,48638.62,10.66868,
1.63E+12,48638.61,48664.33,48632.17,48643.17,5.89993,
1.63E+12,48643.18,48650,48607.03,48649.27,9.04587,
1.63E+12,48649.28,48708.93,48649.27,48706.82,14.54792,
1.63E+12,48706.81,48745.73,48690.44,48729.57,17.24811,
1.63E+12,48729.57,48729.57,48703.12,48703.12,15.2855,
1.63E+12,48703.12,48732.79,48703.12,48728.83,9.77474,
1.63E+12,48725.47,48749.82,48719.5,48747.63,18.68689,
1.63E+12,48749.81,48750,48728.46,48742.11,13.1579,
1.63E+12,48742.11,48743.47,48707.81,48707.82,14.16566,
1.63E+12,48707.81,48719.11,48705.77,48712.52,10.65538,
1.63E+12,48712.52,48765.5,48712.49,48725.97,21.58725,
1.63E+12,48720.86,48777.88,48720,48750.03,34.36942,
1.63E+12,48750.03,48752.14,48727.88,48740.86,14.61057,
1.63E+12,48740.86,48740.87,48735.21,48738.19,7.81538,
1.63E+12,48738.19,48789,48730.01,48785.15,16.46892,
1.63E+12,48785.14,48787.86,48773.98,48784.3,13.64573,
1.63E+12,48785.14,48811.12,48769.98,48811.12,35.07394,
1.63E+12,48811.12,48811.48,48769.36,48783.5,39.19915,
1.63E+12,48783.49,48806.31,48780.82,48801.95,17.38929,
1.63E+12,48801.95,48840.68,48779.99,48840,25.18594,
1.63E+12,48840,48849.44,48810.28,48829.84,29.72072,
1.63E+12,48829.84,48844.55,48801.96,48804.71,18.45509,
1.63E+12,48804.71,48827.88,48772.04,48775.41,21.83562,
1.63E+12,48775.4,48800,48772.89,48774.83,21.01513,
1.63E+12,48774.82,48778.57,48767.02,48778.23,11.86246,
1.63E+12,48778.23,48796.11,48778.23,48795.73,9.61197,
1.63E+12,48795.72,48800,48777.68,48777.69,22.92034,
1.63E+12,48777.68,48777.69,48729,48734.88,19.47463,
1.63E+12,48734.88,48800,48710,48785.51,32.6311,
1.63E+12,48785.5,48837.19,48778.64,48828.93,33.58258,
1.63E+12,48828.94,48830,48817.39,48830,11.95102,
1.63E+12,48829.99,48888,48829.99,48887.46,39.75038,
1.63E+12,48887.47,48888,48853.76,48880.42,17.56337,
1.63E+12,48880.43,48883.46,48857.96,48880.82,11.55551,
1.63E+12,48880.83,48899,48868.39,48873.48,21.61254,
1.63E+12,48873.48,48919.03,48873.48,48910.5,19.12238,
1.63E+12,48910.51,48975.52,48910.46,48968.32,76.66185,
1.63E+12,48968.33,48992.92,48926.18,48949.99,32.71587,
1.63E+12,48949.99,48950.01,48919,48943.86,13.58316,
1.63E+12,48943.86,49032.97,48943.86,48985.78,78.7648,
1.63E+12,48985.79,48995.42,48950.01,48971.55,32.50115,
1.63E+12,48971.54,48974.3,48950.44,48950.44,14.36411,
1.63E+12,48950.44,48987.29,48938,48983.4,28.72176,
1.63E+12,48983.39,48997.38,48960.09,48977.59,20.28037,
1.63E+12,48977.6,49028.47,48973.88,49023.58,22.7554,
1.63E+12,49023.58,49039.37,49004.04,49023.54,43.10739,
1.63E+12,49023.55,49040.2,49023.36,49035.03,31.55424,
1.63E+12,49035.02,49100,49035.02,49083.64,48.28723,
1.63E+12,49083.63,49086.56,49056.87,49069.99,21.76744,
1.63E+12,49070,49083.48,49060.2,49079.99,27.94856,
1.63E+12,49080,49093.04,49076.93,49090,40.39492,
1.63E+12,49089.99,49135,49089.98,49107.96,62.23197,
1.63E+12,49107.96,49140.9,49107.95,49140.89,30.62403,
1.63E+12,49140.89,49172.31,49057,49072.22,73.85879,
1.63E+12,49072.23,49119.06,49043.45,49105.78,25.42338,
1.63E+12,49105.79,49105.79,49036.03,49037.85,18.92032,
1.63E+12,49037.86,49077.7,49023.59,49023.59,21.8154,
1.63E+12,49023.59,49057.99,49014.01,49050.92,24.48452,
1.63E+12,49050.93,49060.79,49011.91,49018.61,26.63056,
1.63E+12,49018.59,49019.19,48981.99,48996.28,29.95988,
1.63E+12,48996.28,49045,48995.49,49011.96,21.20781,
1.63E+12,49011.96,49042.43,49008.6,49036.32,15.77529,
1.63E+12,49036.32,49049,48974.47,48984.07,59.21186,
1.63E+12,48984.07,48993.19,48932.69,48967.21,46.64881,
1.63E+12,48967.21,48981.08,48942.99,48961.53,18.87907,
1.63E+12,48961.53,48985.35,48961.53,48985.35,11.16655,
1.63E+12,48985.34,48985.35,48930,48930,16.84278,
1.63E+12,48930.01,48949.11,48921.74,48939.73,8.93476,
1.63E+12,48939.74,48980.58,48923.91,48973.88,22.84446,
1.63E+12,48975.23,49000,48971.82,48995.98,12.23092,
1.63E+12,48995.98,49020.75,48995.98,49012.58,8.52234,
1.63E+12,49012.58,49013.73,48982.79,48997.87,21.91849,
1.63E+12,48997.87,48997.88,48982.27,48986.12,7.29814,
1.63E+12,48986.13,48986.13,48937.43,48946.08,8.30767,
1.63E+12,48946.08,48988,48944.61,48987.69,4.89753,
1.63E+12,48987.68,48988.63,48955.88,48957.84,29.26916,
1.63E+12,48957.83,48962.65,48956.33,48956.39,10.43711,
1.63E+12,48956.4,49007.86,48956.39,48999.82,17.86218,
1.63E+12,48999.83,49005,48984.39,48999.99,11.02233,
1.63E+12,48999.06,49001.05,48982.61,49000.12,9.86076,
1.63E+12,49000.12,49025,49000.12,49025,20.98685,
1.63E+12,49025,49028.8,48984.9,48993.35,14.65966,
1.63E+12,48993.34,48993.4,48970.22,48980.85,14.29553,
1.63E+12,48980.86,48993.35,48961.3,48961.31,7.50344,
1.63E+12,48961.31,48961.31,48939.29,48939.34,15.92313,
1.63E+12,48939.34,48939.34,48908.4,48917.88,40.82308,
1.63E+12,48917.88,48934.12,48908.39,48916.74,11.17988,
1.63E+12,48916.74,48948.6,48916.74,48948.6,10.64614,
1.63E+12,48948.59,48948.6,48925.54,48931.97,5.75824,
1.63E+12,48931.96,48958,48931.96,48956.31,10.21453,
1.63E+12,48956.3,48993.38,48956.3,48989.99,21.12991,
1.63E+12,48989.99,48995.93,48984.3,48987.56,12.39577,
1.63E+12,48987.56,48997.32,48987.55,48996.33,10.47321,
1.63E+12,48996.34,48998,48985.2,48996.15,7.02349,
1.63E+12,48996.14,48996.14,48962.39,48992.17,12.14367,
1.63E+12,48992.17,48992.18,48964.93,48990,19.05117,
1.63E+12,48990,48990,48931.96,48936.84,16.37423,
1.63E+12,48936.84,48940.99,48910.31,48919.09,15.65651,
1.63E+12,48919.09,48931.19,48909.1,48911.52,15.60882,
1.63E+12,48911.52,48930.95,48907.44,48920.02,7.51665,
1.63E+12,48920.01,48996.92,48920.01,48988.6,44.38761,
1.63E+12,48988.61,48991.28,48971,48987.13,14.68753,
1.63E+12,48987.13,48998.98,48976.41,48987.83,16.5503,
1.63E+12,48987.84,49012.58,48965.55,49012.57,24.69308,
1.63E+12,49012.58,49035.36,49002.62,49035.35,24.58607,
1.63E+12,49035.35,49035.36,48957.7,48961.75,20.62426,
1.63E+12,48964.59,48977.86,48956.59,48972.5,16.93822,
1.63E+12,48972.5,48978.79,48960,48960,14.2553,
1.63E+12,48960,48966.97,48944.75,48944.76,14.99154,
1.63E+12,48944.75,48944.94,48927.72,48931.09,16.88337,
1.63E+12,48931.1,48940.33,48917.5,48917.51,11.73271,
1.63E+12,48917.5,48950,48917.5,48949.99,8.72331,
1.63E+12,48950.81,48981.12,48942.86,48981.12,30.95574,
1.63E+12,48981.11,49005.04,48976.88,49002.2,8.91564,
1.63E+12,49002.19,49003.2,48975,48981.6,12.67658,
1.63E+12,48981.6,49005.03,48969.03,48999.7,7.77898,
1.63E+12,48999.7,49000,48979.87,48979.88,16.15345,
1.63E+12,48979.89,48979.89,48968.29,48970.9,5.5648,
1.63E+12,48970.91,48984.44,48954.74,48959.18,13.09213,
1.63E+12,48959.18,48961.35,48950,48950.01,8.92677,
1.63E+12,48950.01,48970.87,48950,48961.81,6.78051,
1.63E+12,48961.82,48998.08,48961.81,48991.83,14.6919,
1.63E+12,48991.82,48995.34,48980.29,48984.99,6.72332,
1.63E+12,48982.88,48985,48950.76,48967.98,17.18514,
1.63E+12,48967.98,48973.45,48952.46,48952.46,5.64908,
1.63E+12,48952.46,48984.99,48952.46,48974.05,8.33051,
1.63E+12,48970,49000,48970,48974.66,12.51369,
1.63E+12,48974.66,48994.41,48974.65,48982.5,10.45362,
1.63E+12,48982.49,49000,48947.7,49000,12.90564,
1.63E+12,49000,49036.19,48996.06,49036.18,14.00483,
1.63E+12,49036.19,49036.19,49003.03,49014.99,17.45077,
1.63E+12,49015,49015.32,48995,49015.31,8.51876,
1.63E+12,49015.31,49040,49011.87,49011.87,33.86424,
1.63E+12,49011.87,49014.62,49000.44,49000.45,9.30493,
1.63E+12,49000.45,49005.82,48989.03,48989.03,7.83093,
1.63E+12,48989.03,49000,48986.13,48999.97,5.27623,
1.63E+12,48999.97,49015.83,48999.97,49011.31,13.10648,
1.63E+12,49011.3,49035.45,49002.99,49029.02,10.25619,
1.63E+12,49029.02,49040.4,49015.94,49015.94,22.17092,
1.63E+12,49015.96,49035.72,49011.3,49035.71,17.67629,
1.63E+12,49035.72,49055.02,49035.71,49054.35,17.19275,
1.63E+12,49054.34,49092.57,49048.71,49076.62,20.76757,
1.63E+12,49076.62,49094,49070.92,49090.39,17.07505,
1.63E+12,49090.39,49090.4,49063.71,49067.21,9.08443,
1.63E+12,49067.21,49067.22,49041.81,49050,20.98617,
1.63E+12,49050,49052.62,49031.4,49038.63,18.84025,
1.63E+12,49038.62,49044.2,49031.7,49035.04,9.86624,
1.63E+12,49035.04,49041.85,49011.4,49011.4,10.48199,
1.63E+12,49011.4,49013.47,48968.85,48974.36,24.26512,
1.63E+12,48974.37,48974.37,48942.85,48968.54,18.79095,
1.63E+12,48968.54,48993.82,48944.82,48945.95,9.07236,
1.63E+12,48947.62,48961.84,48943.45,48959.59,11.17975,
1.63E+12,48959.59,48996.82,48959.58,48993.58,6.27653,
1.63E+12,48993.57,48994.34,48988.93,48994.32,6.87556,
1.63E+12,48994.31,49000,48956.5,48970.31,19.37222,
1.63E+12,48970,48998.74,48969.99,48989.87,4.94371,
1.63E+12,48989.86,48989.87,48967.11,48970.14,8.09084,
1.63E+12,48970.14,48990,48968.81,48990,7.28664,
1.63E+12,48990,48997.26,48964.01,48964.01,6.0733,
1.63E+12,48964.71,48986.96,48964.01,48980.16,10.7926,
1.63E+12,48980.16,48982.47,48952.52,48952.53,5.29915,
1.63E+12,48952.53,48952.53,48920.04,48924.74,16.53567,
1.63E+12,48924.74,48942.85,48910.19,48932.04,16.88905,
1.63E+12,48932.03,48952.2,48932.03,48948,11.71434,
1.63E+12,48948.01,48960.96,48943.29,48946.14,15.86764,
1.63E+12,48946.15,48946.15,48921.16,48926.97,6.88848,
1.63E+12,48926.98,48950,48925.05,48933.81,5.34447,
1.63E+12,48933.81,48937.94,48900.53,48931.07,12.43835,
1.63E+12,48931.07,48949.99,48931.06,48947.14,30.52008,
1.63E+12,48947.14,48949.99,48934.14,48946.6,5.91813,
1.63E+12,48942.71,48942.72,48933.45,48938.73,3.03917,
1.63E+12,48938.73,48938.74,48902.39,48902.39,8.77542,
1.63E+12,48902.4,48922.1,48902.39,48905.01,11.39128,
1.63E+12,48905,48918.9,48888.15,48888.15,26.35039,
1.63E+12,48887.88,48900,48850,48862.06,16.1652,
1.63E+12,48862.05,48862.06,48829.54,48843.98,18.55404,
1.63E+12,48843.48,48859.9,48840.01,48854.2,11.77969,
1.63E+12,48854.2,48879.31,48854.19,48878.2,11.08978,
1.63E+12,48878.2,48878.22,48854.45,48871.75,17.88255,
1.63E+12,48871.76,48878.22,48852.18,48852.19,5.42582,
1.63E+12,48852.19,48877.16,48850,48877.16,3.95792,
1.63E+12,48877.16,48880.08,48877.15,48877.53,6.98395,
1.63E+12,48877.53,48890,48859.89,48889.99,5.47919,
1.63E+12,48889.99,48898.9,48889.99,48890.27,5.19032,
1.63E+12,48890.27,48890.28,48859.9,48870.15,11.16095,
1.63E+12,48870.15,48889.12,48870.14,48872,7.73515,
1.63E+12,48872.01,48872.01,48850.12,48852.34,5.20588,
1.63E+12,48852.34,48874.39,48850,48851.73,7.80268,
1.63E+12,48851.72,48860,48851.67,48858.26,4.23701,
1.63E+12,48858.26,48890.27,48855.01,48870.01,6.48821,
1.63E+12,48870,48873.8,48851.68,48851.68,6.85759,
1.63E+12,48851.55,48860.4,48850.02,48858.25,12.19131,
1.63E+12,48858.25,48858.26,48844.02,48844.03,22.15216,
1.63E+12,48844.03,48859.63,48791.92,48827.96,41.97227,
1.63E+12,48827.96,48831.17,48800.45,48816.54,14.55743,
1.63E+12,48816.54,48816.57,48750.3,48764.77,18.08926,
1.63E+12,48764.77,48792.59,48754.93,48788.99,8.53846,
1.63E+12,48788.98,48788.98,48732.52,48741.87,20.61358,
1.63E+12,48746.27,48755.26,48700,48711.59,46.60929,
1.63E+12,48711.58,48711.59,48680.24,48682.49,14.23874,
1.63E+12,48682.48,48716.02,48682.48,48691.07,19.02241,
1.63E+12,48691.06,48716.92,48688.41,48714.89,8.4141,
1.63E+12,48714.88,48716.56,48697,48715.64,9.05358,
1.63E+12,48715.64,48737.93,48683.08,48685.49,34.26824,
1.63E+12,48685.5,48700,48680.26,48681.56,17.6183,
1.63E+12,48683.98,48688.85,48667.31,48672.03,36.50698,
1.63E+12,48668.85,48694.97,48611.11,48616.88,71.61841,
1.63E+12,48616.88,48637.58,48609.15,48622.7,12.01651,
1.63E+12,48622.7,48628.32,48550,48601.64,95.82881,
1.63E+12,48601.64,48628.09,48589.22,48620.16,23.63152,
1.63E+12,48620.16,48663.8,48601.95,48651.01,12.81977,
1.63E+12,48650.01,48674.21,48640.1,48647.54,14.33319,
1.63E+12,48647.55,48647.55,48620.79,48637.93,9.69053,
1.63E+12,48637.93,48642.64,48620,48634.16,7.73868,
1.63E+12,48634.16,48678.62,48623.98,48678.61,8.22004,
1.63E+12,48678.62,48727.97,48670.77,48683.39,27.79194,
1.63E+12,48683.4,48683.4,48630.32,48630.55,9.03607,
1.63E+12,48630.55,48630.55,48566.26,48573.98,24.87125,
1.63E+12,48573.98,48592.45,48553.36,48553.36,21.40913,
1.63E+12,48553.37,48595.66,48550,48578.63,12.50783,
1.63E+12,48578.63,48601.11,48564.22,48565.77,11.61713,
1.63E+12,48565.77,48599.58,48554.38,48588.01,20.17004,
1.63E+12,48588.01,48611.8,48588.01,48607.18,12.6431,
1.63E+12,48607.17,48607.18,48594.94,48595.9,6.73363,
1.63E+12,48595.89,48606.79,48560,48560.01,13.21639,
1.63E+12,48560,48568.63,48546.17,48557.33,10.8813,
1.63E+12,48557.32,48588.1,48550.01,48588.09,9.59557,
1.63E+12,48588.1,48588.1,48517.94,48530.01,15.44675,
1.63E+12,48530.02,48550.61,48517.93,48529.62,16.61018,
1.63E+12,48529.62,48557.16,48522.45,48557.15,6.26491,
1.63E+12,48557.15,48634.55,48557.15,48629.9,19.82093,
1.63E+12,48629.91,48649.29,48583.01,48594.61,18.17864,
1.63E+12,48593.28,48597.11,48549.92,48571.16,9.33973,
1.63E+12,48571.17,48571.17,48548.83,48548.84,7.18115,
1.63E+12,48548.84,48588.03,48542.92,48571.67,11.23175,
1.63E+12,48571.67,48614.74,48567.68,48614.74,4.72513,
1.63E+12,48611.63,48620,48560,48578.15,5.4742,
1.63E+12,48578.15,48578.16,48530.6,48535,13.22633,
1.63E+12,48534.99,48550.72,48534.8,48536.71,6.24404,
1.63E+12,48535.4,48542.49,48534.99,48538.91,9.3048,
1.63E+12,48538.91,48538.95,48522.46,48525.11,9.22475,
1.63E+12,48524.88,48529.59,48500,48521.07,27.70252,
1.63E+12,48521.07,48580.93,48500.05,48580.92,20.30512,
1.63E+12,48580.92,48628.01,48569.07,48608.9,11.83079,
1.63E+12,48608.9,48640.21,48608.9,48623.08,23.99081,
1.63E+12,48623.09,48646.74,48607.1,48620.95,12.31581,
1.63E+12,48620.95,48620.95,48584.04,48595.03,12.70376,
1.63E+12,48595.04,48630.53,48591,48622.02,41.80751,
1.63E+12,48622.02,48630.53,48597.18,48607.54,9.42319,
1.63E+12,48607.53,48656.13,48607.46,48656.13,17.49783,
1.63E+12,48656.12,48683.36,48645.54,48650.87,17.09187,
1.63E+12,48650.88,48691.58,48616.61,48655.61,19.72141,
1.63E+12,48657.2,48699.85,48655.64,48699.84,7.97671,
1.63E+12,48699.84,48710.69,48663.11,48680.76,10.19063,
1.63E+12,48680.76,48683.64,48650.07,48656.54,15.73929,
1.63E+12,48656.54,48656.55,48650,48650.01,3.94365,
1.63E+12,48650,48663.15,48646.1,48651.93,9.67537,
1.63E+12,48651.94,48651.94,48615.72,48634.36,16.15358,
1.63E+12,48634.37,48634.37,48602.67,48607.94,16.43157,
1.63E+12,48607.93,48620.58,48580.91,48588.41,23.91099,
1.63E+12,48588.4,48590,48583.52,48590,5.14352,
1.63E+12,48589.99,48607.8,48583.57,48607.79,5.35475,
1.63E+12,48607.8,48616.97,48592.69,48598.54,21.52619,
1.63E+12,48598.54,48621.46,48597.52,48607.92,7.41798,
1.63E+12,48607.91,48636.31,48607.91,48631.43,12.18601,
1.63E+12,48631.43,48636.32,48630.03,48635,5.74975,
1.63E+12,48634.99,48669.95,48634.99,48668.32,6.96336,
1.63E+12,48668.33,48703.89,48668.32,48697.13,16.74061,
1.63E+12,48697.13,48697.14,48679.96,48697.14,11.10287,
1.63E+12,48697.13,48697.14,48675.09,48675.1,6.48605,
1.63E+12,48675.1,48675.1,48661.35,48670.33,7.72591,
